"Показник","Територіальний розріз","Періодичність","Період","Значення cпостереження"
"Кількість померлих","Херсонська","Місячна","2010-M07","9727"
"Кількість померлих","Херсонська","Місячна","2010-M08","11277"
"Кількість померлих","Херсонська","Місячна","2010-M09","12452"
"Кількість померлих","Херсонська","Місячна","2010-M10","13722"
"Кількість померлих","Херсонська","Місячна","2010-M11","15026"
"Кількість померлих","Херсонська","Місячна","2010-M12","16432"
"Кількість померлих","Херсонська","Місячна","2011-M01","1411"
"Кількість померлих","Херсонська","Місячна","2011-M02","2799"
"Кількість померлих","Херсонська","Місячна","2011-M03","4345"
"Кількість померлих","Херсонська","Місячна","2011-M04","5678"
"Кількість померлих","Херсонська","Місячна","2011-M05","7040"
"Кількість померлих","Херсонська","Місячна","2011-M06","8264"
"Кількість померлих","Херсонська","Місячна","2011-M07","9520"
"Кількість померлих","Херсонська","Місячна","2011-M08","10737"
"Кількість померлих","Херсонська","Місячна","2011-M09","11850"
"Кількість померлих","Херсонська","Місячна","2011-M10","13142"
"Кількість померлих","Херсонська","Місячна","2011-M11","14536"
"Кількість померлих","Херсонська","Місячна","2011-M12","15828"
"Кількість померлих","Херсонська","Місячна","2012-M01","1401"
"Кількість померлих","Херсонська","Місячна","2012-M02","2869"
"Кількість померлих","Херсонська","Місячна","2012-M03","4283"
"Кількість померлих","Херсонська","Місячна","2012-M04","5564"
"Кількість померлих","Херсонська","Місячна","2012-M05","6890"
"Кількість померлих","Херсонська","Місячна","2012-M06","8142"
"Кількість померлих","Херсонська","Місячна","2012-M07","9506"
"Кількість померлих","Херсонська","Місячна","2012-M08","10824"
"Кількість померлих","Херсонська","Місячна","2012-M09","11935"
"Кількість померлих","Херсонська","Місячна","2012-M10","13249"
"Кількість померлих","Херсонська","Місячна","2012-M11","14608"
"Кількість померлих","Херсонська","Місячна","2012-M12","15904"
"Кількість померлих","Херсонська","Місячна","2013-M01","1513"
"Кількість померлих","Херсонська","Місячна","2013-M02","2806"
"Кількість померлих","Херсонська","Місячна","2013-M03","4196"
"Кількість померлих","Херсонська","Місячна","2013-M04","5602"
"Кількість померлих","Херсонська","Місячна","2013-M05","6950"
"Кількість померлих","Херсонська","Місячна","2013-M06","8072"
"Кількість померлих","Херсонська","Місячна","2013-M07","9383"
"Кількість померлих","Херсонська","Місячна","2013-M08","10647"
"Кількість померлих","Херсонська","Місячна","2013-M09","11783"
"Кількість померлих","Херсонська","Місячна","2013-M10","13292"
"Кількість померлих","Херсонська","Місячна","2013-M11","14596"
"Кількість померлих","Херсонська","Місячна","2013-M12","16048"
"Кількість померлих","Херсонська","Місячна","2014-M01","1523"
"Кількість померлих","Херсонська","Місячна","2014-M02","2921"
"Кількість померлих","Херсонська","Місячна","2014-M03","4258"
"Кількість померлих","Херсонська","Місячна","2014-M04","5627"
"Кількість померлих","Херсонська","Місячна","2014-M05","6867"
"Кількість померлих","Херсонська","Місячна","2014-M06","7982"
"Кількість померлих","Херсонська","Місячна","2014-M07","9392"
"Кількість померлих","Херсонська","Місячна","2014-M08","10690"
"Кількість померлих","Херсонська","Місячна","2014-M09","11940"
"Кількість померлих","Херсонська","Місячна","2014-M10","13328"
"Кількість померлих","Херсонська","Місячна","2014-M11","14642"
"Кількість померлих","Херсонська","Місячна","2014-M12","16141"
"Кількість померлих","Херсонська","Місячна","2015-M01","1513"
"Кількість померлих","Херсонська","Місячна","2015-M02","2910"
"Кількість померлих","Херсонська","Місячна","2015-M03","4477"
"Кількість померлих","Херсонська","Місячна","2015-M04","5935"
"Кількість померлих","Херсонська","Місячна","2015-M05","7289"
"Кількість померлих","Херсонська","Місячна","2015-M06","8552"
"Кількість померлих","Херсонська","Місячна","2015-M07","9987"
"Кількість померлих","Херсонська","Місячна","2015-M08","11210"
"Кількість померлих","Херсонська","Місячна","2015-M09","12432"
"Кількість померлих","Херсонська","Місячна","2015-M10","13760"
"Кількість померлих","Херсонська","Місячна","2015-M11","15055"
"Кількість померлих","Херсонська","Місячна","2015-M12","16591"
"Кількість померлих","Херсонська","Місячна","2016-M01","1667"
"Кількість померлих","Херсонська","Місячна","2016-M02","3020"
"Кількість померлих","Херсонська","Місячна","2016-M03","4473"
"Кількість померлих","Херсонська","Місячна","2016-M04","5826"
"Кількість померлих","Херсонська","Місячна","2016-M05","7221"
"Кількість померлих","Херсонська","Місячна","2016-M06","8540"
"Кількість померлих","Херсонська","Місячна","2016-M07","9791"
"Кількість померлих","Херсонська","Місячна","2016-M08","11056"
"Кількість померлих","Херсонська","Місячна","2016-M09","12145"
"Кількість померлих","Херсонська","Місячна","2016-M10","13531"
"Кількість померлих","Херсонська","Місячна","2016-M11","14891"
"Кількість померлих","Херсонська","Місячна","2016-M12","16442"
"Кількість померлих","Херсонська","Місячна","2017-M01","1754"
"Кількість померлих","Херсонська","Місячна","2017-M02","3134"
"Кількість померлих","Херсонська","Місячна","2017-M03","4485"
"Кількість померлих","Херсонська","Місячна","2017-M04","5790"
"Кількість померлих","Херсонська","Місячна","2017-M05","7149"
"Кількість померлих","Херсонська","Місячна","2017-M06","8363"
"Кількість померлих","Херсонська","Місячна","2017-M07","9546"
"Кількість померлих","Херсонська","Місячна","2017-M08","10895"
"Кількість померлих","Херсонська","Місячна","2017-M09","12033"
"Кількість померлих","Херсонська","Місячна","2017-M10","13343"
"Кількість померлих","Херсонська","Місячна","2017-M11","14686"
"Кількість померлих","Херсонська","Місячна","2017-M12","15885"
"Кількість померлих","Херсонська","Місячна","2018-M01","1573"
"Кількість померлих","Херсонська","Місячна","2018-M02","2868"
"Кількість померлих","Херсонська","Місячна","2018-M03","4292"
"Кількість померлих","Херсонська","Місячна","2018-M04","5682"
"Кількість померлих","Херсонська","Місячна","2018-M05","6992"
"Кількість померлих","Херсонська","Місячна","2018-M06","8162"
"Кількість померлих","Херсонська","Місячна","2018-M07","9462"
"Кількість померлих","Херсонська","Місячна","2018-M08","10695"
"Кількість померлих","Херсонська","Місячна","2018-M09","11788"
"Кількість померлих","Херсонська","Місячна","2018-M10","13208"
"Кількість померлих","Херсонська","Місячна","2018-M11","14682"
"Кількість померлих","Херсонська","Місячна","2018-M12","16163"
"Кількість померлих","Херсонська","Місячна","2019-M01","1730"
"Кількість померлих","Херсонська","Місячна","2019-M02","3042"
"Кількість померлих","Херсонська","Місячна","2019-M03","4377"
"Кількість померлих","Херсонська","Місячна","2019-M04","5717"
"Кількість померлих","Херсонська","Місячна","2019-M05","7183"
"Кількість померлих","Херсонська","Місячна","2019-M06","8364"
"Кількість померлих","Херсонська","Місячна","2019-M07","9678"
"Кількість померлих","Херсонська","Місячна","2019-M08","10829"
"Кількість померлих","Херсонська","Місячна","2019-M09","11996"
"Кількість померлих","Херсонська","Місячна","2019-M10","13334"
"Кількість померлих","Херсонська","Місячна","2019-M11","14652"
"Кількість померлих","Херсонська","Місячна","2019-M12","16027"
"Кількість померлих","Херсонська","Місячна","2020-M01","1531"
"Кількість померлих","Херсонська","Місячна","2020-M02","2839"
"Кількість померлих","Херсонська","Місячна","2020-M03","4204"
"Кількість померлих","Херсонська","Місячна","2020-M04","5517"
"Кількість померлих","Херсонська","Місячна","2020-M05","6688"
"Кількість померлих","Херсонська","Місячна","2020-M06","7964"
"Кількість померлих","Херсонська","Місячна","2020-M07","9328"
"Кількість померлих","Херсонська","Місячна","2020-M08","10490"
"Кількість померлих","Херсонська","Місячна","2020-M09","11717"
"Кількість померлих","Херсонська","Місячна","2020-M10","13139"
"Кількість померлих","Херсонська","Місячна","2020-M11","14809"
"Кількість померлих","Херсонська","Місячна","2020-M12","17057"
"Кількість померлих","Херсонська","Місячна","2021-M01","1732"
"Кількість померлих","Херсонська","Місячна","2021-M02","3128"
"Кількість померлих","Херсонська","Місячна","2021-M03","4674"
"Кількість померлих","Херсонська","Місячна","2021-M04","6344"
"Кількість померлих","Херсонська","Місячна","2021-M05","7877"
"Кількість померлих","Херсонська","Місячна","2021-M06","9141"
"Кількість померлих","Херсонська","Місячна","2021-M07","10496"
"Кількість померлих","Херсонська","Місячна","2021-M08","11789"
"Кількість померлих","Херсонська","Місячна","2021-M09","13173"
"Кількість померлих","Херсонська","Місячна","2021-M10","15696"
"Кількість померлих","Херсонська","Місячна","2021-M11","18427"
"Кількість померлих","Херсонська","Місячна","2021-M12","20149"
"Кількість померлих","Херсонська","Місячна","2022-M01","1560"
"Кількість померлих","Херсонська","Місячна","2022-M02",""
"Кількість померлих","Херсонська","Місячна","2022-M03",""
"Кількість померлих","Херсонська","Місячна","2022-M04",""
"Кількість померлих","Херсонська","Місячна","2022-M05",""
"Кількість померлих","Херсонська","Місячна","2022-M06",""
"Кількість померлих","Херсонська","Місячна","2022-M07",""
"Кількість померлих","Херсонська","Місячна","2022-M08",""
"Кількість померлих","Херсонська","Місячна","2022-M09",""
"Кількість померлих","Херсонська","Місячна","2022-M10",""
"Кількість померлих","Херсонська","Місячна","2022-M11",""
"Кількість померлих","Херсонська","Місячна","2022-M12",""
"Кількість померлих","Хмельницька","Місячна","2005-M01","2153"
"Кількість померлих","Хмельницька","Місячна","2005-M02","4408"
"Кількість померлих","Хмельницька","Місячна","2005-M03","6726"
"Кількість померлих","Хмельницька","Місячна","2005-M04","8775"
"Кількість померлих","Хмельницька","Місячна","2005-M05","10917"
"Кількість померлих","Хмельницька","Місячна","2005-M06","12720"
"Кількість померлих","Хмельницька","Місячна","2005-M07","14426"
"Кількість померлих","Хмельницька","Місячна","2005-M08","16236"
"Кількість померлих","Хмельницька","Місячна","2005-M09","17880"
"Кількість померлих","Хмельницька","Місячна","2005-M10","19783"
"Кількість померлих","Хмельницька","Місячна","2005-M11","21934"
"Кількість померлих","Хмельницька","Місячна","2005-M12","24022"
"Кількість померлих","Хмельницька","Місячна","2006-M01","2365"
"Кількість померлих","Хмельницька","Місячна","2006-M02","4416"
"Кількість померлих","Хмельницька","Місячна","2006-M03","6391"
"Кількість померлих","Хмельницька","Місячна","2006-M04","8473"
"Кількість померлих","Хмельницька","Місячна","2006-M05","10587"
"Кількість померлих","Хмельницька","Місячна","2006-M06","12454"
"Кількість померлих","Хмельницька","Місячна","2006-M07","14172"
"Кількість померлих","Хмельницька","Місячна","2006-M08","15853"
"Кількість померлих","Хмельницька","Місячна","2006-M09","17639"
"Кількість померлих","Хмельницька","Місячна","2006-M10","19594"
"Кількість померлих","Хмельницька","Місячна","2006-M11","21651"
"Кількість померлих","Хмельницька","Місячна","2006-M12","23569"
"Кількість померлих","Хмельницька","Місячна","2007-M01","2097"
"Кількість померлих","Хмельницька","Місячна","2007-M02","3966"
"Кількість померлих","Хмельницька","Місячна","2007-M03","6124"
"Кількість померлих","Хмельницька","Місячна","2007-M04","8010"
"Кількість померлих","Хмельницька","Місячна","2007-M05","9983"
"Кількість померлих","Хмельницька","Місячна","2007-M06","11590"
"Кількість померлих","Хмельницька","Місячна","2007-M07","13445"
"Кількість померлих","Хмельницька","Місячна","2007-M08","15176"
"Кількість померлих","Хмельницька","Місячна","2007-M09","16828"
"Кількість померлих","Хмельницька","Місячна","2007-M10","18987"
"Кількість померлих","Хмельницька","Місячна","2007-M11","21054"
"Кількість померлих","Хмельницька","Місячна","2007-M12","23080"
"Кількість померлих","Хмельницька","Місячна","2008-M01","2375"
"Кількість померлих","Хмельницька","Місячна","2008-M02","4303"
"Кількість померлих","Хмельницька","Місячна","2008-M03","6328"
"Кількість померлих","Хмельницька","Місячна","2008-M04","8175"
"Кількість померлих","Хмельницька","Місячна","2008-M05","10179"
"Кількість померлих","Хмельницька","Місячна","2008-M06","11910"
"Кількість померлих","Хмельницька","Місячна","2008-M07","13739"
"Кількість померлих","Хмельницька","Місячна","2008-M08","15403"
"Кількість померлих","Хмельницька","Місячна","2008-M09","17166"
"Кількість померлих","Хмельницька","Місячна","2008-M10","19128"
"Кількість померлих","Хмельницька","Місячна","2008-M11","20939"
"Кількість померлих","Хмельницька","Місячна","2008-M12","22943"
"Кількість померлих","Хмельницька","Місячна","2009-M01","2164"
"Кількість померлих","Хмельницька","Місячна","2009-M02","3955"
"Кількість померлих","Хмельницька","Місячна","2009-M03","5991"
"Кількість померлих","Хмельницька","Місячна","2009-M04","7916"
"Кількість померлих","Хмельницька","Місячна","2009-M05","9844"
"Кількість померлих","Хмельницька","Місячна","2009-M06","11576"
"Кількість померлих","Хмельницька","Місячна","2009-M07","13241"
"Кількість померлих","Хмельницька","Місячна","2009-M08","14800"
"Кількість померлих","Хмельницька","Місячна","2009-M09","16344"
"Кількість померлих","Хмельницька","Місячна","2009-M10","18088"
"Кількість померлих","Хмельницька","Місячна","2009-M11","19885"
"Кількість померлих","Хмельницька","Місячна","2009-M12","21766"
"Кількість померлих","Хмельницька","Місячна","2010-M01","1930"
"Кількість померлих","Хмельницька","Місячна","2010-M02","3726"
"Кількість померлих","Хмельницька","Місячна","2010-M03","5544"
"Кількість померлих","Хмельницька","Місячна","2010-M04","7240"
"Кількість померлих","Хмельницька","Місячна","2010-M05","8950"
"Кількість померлих","Хмельницька","Місячна","2010-M06","10627"
"Кількість померлих","Хмельницька","Місячна","2010-M07","12224"
"Кількість померлих","Хмельницька","Місячна","2010-M08","13831"
"Кількість померлих","Хмельницька","Місячна","2010-M09","15472"
"Кількість померлих","Хмельницька","Місячна","2010-M10","17283"
"Кількість померлих","Хмельницька","Місячна","2010-M11","18963"
"Кількість померлих","Хмельницька","Місячна","2010-M12","20842"
"Кількість померлих","Хмельницька","Місячна","2011-M01","1880"
"Кількість померлих","Хмельницька","Місячна","2011-M02","3489"
"Кількість померлих","Хмельницька","Місячна","2011-M03","5337"
"Кількість померлих","Хмельницька","Місячна","2011-M04","7043"
"Кількість померлих","Хмельницька","Місячна","2011-M05","8789"
"Кількість померлих","Хмельницька","Місячна","2011-M06","10326"
"Кількість померлих","Хмельницька","Місячна","2011-M07","11977"
"Кількість померлих","Хмельницька","Місячна","2011-M08","13473"
"Кількість померлих","Хмельницька","Місячна","2011-M09","14975"
"Кількість померлих","Хмельницька","Місячна","2011-M10","16674"
"Кількість померлих","Хмельницька","Місячна","2011-M11","18399"
"Кількість померлих","Хмельницька","Місячна","2011-M12","20116"
"Кількість померлих","Хмельницька","Місячна","2012-M01","1751"
"Кількість померлих","Хмельницька","Місячна","2012-M02","3577"
"Кількість померлих","Хмельницька","Місячна","2012-M03","5314"
"Кількість померлих","Хмельницька","Місячна","2012-M04","7047"
"Кількість померлих","Хмельницька","Місячна","2012-M05","8806"
"Кількість померлих","Хмельницька","Місячна","2012-M06","10357"
"Кількість померлих","Хмельницька","Місячна","2012-M07","12070"
"Кількість померлих","Хмельницька","Місячна","2012-M08","13623"
"Кількість померлих","Хмельницька","Місячна","2012-M09","15138"
"Кількість померлих","Хмельницька","Місячна","2012-M10","16889"
"Кількість померлих","Хмельницька","Місячна","2012-M11","18574"
"Кількість померлих","Хмельницька","Місячна","2012-M12","20362"
"Кількість померлих","Хмельницька","Місячна","2013-M01","1917"
"Кількість померлих","Хмельницька","Місячна","2013-M02","3491"
"Кількість померлих","Хмельницька","Місячна","2013-M03","5343"
"Кількість померлих","Хмельницька","Місячна","2013-M04","7113"
"Кількість померлих","Хмельницька","Місячна","2013-M05","8856"
"Кількість померлих","Хмельницька","Місячна","2013-M06","10347"
"Кількість померлих","Хмельницька","Місячна","2013-M07","12002"
"Кількість померлих","Хмельницька","Місячна","2013-M08","13483"
"Кількість померлих","Хмельницька","Місячна","2013-M09","15164"
"Кількість померлих","Хмельницька","Місячна","2013-M10","17067"
"Кількість померлих","Хмельницька","Місячна","2013-M11","18758"
"Кількість померлих","Хмельницька","Місячна","2013-M12","20581"
"Кількість померлих","Хмельницька","Місячна","2014-M01","1839"
"Кількість померлих","Хмельницька","Місячна","2014-M02","3552"
"Кількість померлих","Хмельницька","Місячна","2014-M03","5400"
"Кількість померлих","Хмельницька","Місячна","2014-M04","7218"
"Кількість померлих","Хмельницька","Місячна","2014-M05","8901"
"Кількість померлих","Хмельницька","Місячна","2014-M06","10317"
"Кількість померлих","Хмельницька","Місячна","2014-M07","11911"
"Кількість померлих","Хмельницька","Місячна","2014-M08","13391"
"Кількість померлих","Хмельницька","Місячна","2014-M09","15024"
"Кількість померлих","Хмельницька","Місячна","2014-M10","16804"
"Кількість померлих","Хмельницька","Місячна","2014-M11","18460"
"Кількість померлих","Хмельницька","Місячна","2014-M12","20408"
"Кількість померлих","Хмельницька","Місячна","2015-M01","1898"
"Кількість померлих","Хмельницька","Місячна","2015-M02","3739"
"Кількість померлих","Хмельницька","Місячна","2015-M03","5658"
"Кількість померлих","Хмельницька","Місячна","2015-M04","7457"
"Кількість померлих","Хмельницька","Місячна","2015-M05","9180"
"Кількість померлих","Хмельницька","Місячна","2015-M06","10773"
"Кількість померлих","Хмельницька","Місячна","2015-M07","12412"
"Кількість померлих","Хмельницька","Місячна","2015-M08","13898"
"Кількість померлих","Хмельницька","Місячна","2015-M09","15345"
"Кількість померлих","Хмельницька","Місячна","2015-M10","17025"
"Кількість померлих","Хмельницька","Місячна","2015-M11","18702"
"Кількість померлих","Хмельницька","Місячна","2015-M12","20448"
"Кількість померлих","Хмельницька","Місячна","2016-M01","1778"
"Кількість померлих","Хмельницька","Місячна","2016-M02","3502"
"Кількість померлих","Хмельницька","Місячна","2016-M03","5201"
"Кількість померлих","Хмельницька","Місячна","2016-M04","6788"
"Кількість померлих","Хмельницька","Місячна","2016-M05","8488"
"Кількість померлих","Хмельницька","Місячна","2016-M06","10113"
"Кількість померлих","Хмельницька","Місячна","2016-M07","11592"
"Кількість померлих","Хмельницька","Місячна","2016-M08","13121"
"Кількість померлих","Хмельницька","Місячна","2016-M09","14647"
"Кількість померлих","Хмельницька","Місячна","2016-M10","16384"
"Кількість померлих","Хмельницька","Місячна","2016-M11","18097"
"Кількість померлих","Хмельницька","Місячна","2016-M12","19982"
"Кількість померлих","Хмельницька","Місячна","2017-M01","2022"
"Кількість померлих","Хмельницька","Місячна","2017-M02","3640"
"Кількість померлих","Хмельницька","Місячна","2017-M03","5344"
"Кількість померлих","Хмельницька","Місячна","2017-M04","6880"
"Кількість померлих","Хмельницька","Місячна","2017-M05","8676"
"Кількість померлих","Хмельницька","Місячна","2017-M06","10131"
"Кількість померлих","Хмельницька","Місячна","2017-M07","11520"
"Кількість померлих","Хмельницька","Місячна","2017-M08","13011"
"Кількість померлих","Хмельницька","Місячна","2017-M09","14507"
"Кількість померлих","Хмельницька","Місячна","2017-M10","16309"
"Кількість померлих","Хмельницька","Місячна","2017-M11","17901"
"Кількість померлих","Хмельницька","Місячна","2017-M12","19559"
"Кількість померлих","Хмельницька","Місячна","2018-M01","1798"
"Кількість померлих","Хмельницька","Місячна","2018-M02","3345"
"Кількість померлих","Хмельницька","Місячна","2018-M03","5162"
"Кількість померлих","Хмельницька","Місячна","2018-M04","6725"
"Кількість померлих","Хмельницька","Місячна","2018-M05","8514"
"Кількість померлих","Хмельницька","Місячна","2018-M06","9939"
"Кількість померлих","Хмельницька","Місячна","2018-M07","11555"
"Кількість померлих","Хмельницька","Місячна","2018-M08","13033"
"Кількість померлих","Хмельницька","Місячна","2018-M09","14401"
"Кількість померлих","Хмельницька","Місячна","2018-M10","16246"
"Кількість померлих","Хмельницька","Місячна","2018-M11","17928"
"Кількість померлих","Хмельницька","Місячна","2018-M12","19736"
"Кількість померлих","Хмельницька","Місячна","2019-M01","2071"
"Кількість померлих","Хмельницька","Місячна","2019-M02","3673"
"Кількість померлих","Хмельницька","Місячна","2019-M03","5372"
"Кількість померлих","Хмельницька","Місячна","2019-M04","6996"
"Кількість померлих","Хмельницька","Місячна","2019-M05","8744"
"Кількість померлих","Хмельницька","Місячна","2019-M06","10182"
"Кількість померлих","Хмельницька","Місячна","2019-M07","11763"
"Кількість померлих","Хмельницька","Місячна","2019-M08","13128"
"Кількість померлих","Хмельницька","Місячна","2019-M09","14552"
"Кількість померлих","Хмельницька","Місячна","2019-M10","16265"
"Кількість померлих","Хмельницька","Місячна","2019-M11","17816"
"Кількість померлих","Хмельницька","Місячна","2019-M12","19399"
"Кількість померлих","Хмельницька","Місячна","2020-M01","1775"
"Кількість померлих","Хмельницька","Місячна","2020-M02","3370"
"Кількість померлих","Хмельницька","Місячна","2020-M03","4930"
"Кількість померлих","Хмельницька","Місячна","2020-M04","6488"
"Кількість померлих","Хмельницька","Місячна","2020-M05","8100"
"Кількість померлих","Хмельницька","Місячна","2020-M06","9690"
"Кількість померлих","Хмельницька","Місячна","2020-M07","11120"
"Кількість померлих","Хмельницька","Місячна","2020-M08","12617"
"Кількість померлих","Хмельницька","Місячна","2020-M09","14282"
"Кількість померлих","Хмельницька","Місячна","2020-M10","16434"
"Кількість померлих","Хмельницька","Місячна","2020-M11","18670"
"Кількість померлих","Хмельницька","Місячна","2020-M12","20823"
"Кількість померлих","Хмельницька","Місячна","2021-M01","1925"
"Кількість померлих","Хмельницька","Місячна","2021-M02","3628"
"Кількість померлих","Хмельницька","Місячна","2021-M03","5856"
"Кількість померлих","Хмельницька","Місячна","2021-M04","8374"
"Кількість померлих","Хмельницька","Місячна","2021-M05","10300"
"Кількість померлих","Хмельницька","Місячна","2021-M06","11856"
"Кількість померлих","Хмельницька","Місячна","2021-M07","13310"
"Кількість померлих","Хмельницька","Місячна","2021-M08","14730"
"Кількість померлих","Хмельницька","Місячна","2021-M09","16313"
"Кількість померлих","Хмельницька","Місячна","2021-M10","18561"
"Кількість померлих","Хмельницька","Місячна","2021-M11","21263"
"Кількість померлих","Хмельницька","Місячна","2021-M12","23506"
"Кількість померлих","Хмельницька","Місячна","2022-M01","1937"
"Кількість померлих","Хмельницька","Місячна","2022-M02",""
"Кількість померлих","Хмельницька","Місячна","2022-M03",""
"Кількість померлих","Хмельницька","Місячна","2022-M04",""
"Кількість померлих","Хмельницька","Місячна","2022-M05",""
"Кількість померлих","Хмельницька","Місячна","2022-M06",""
"Кількість померлих","Хмельницька","Місячна","2022-M07",""
"Кількість померлих","Хмельницька","Місячна","2022-M08",""
"Кількість померлих","Хмельницька","Місячна","2022-M09",""
"Кількість померлих","Хмельницька","Місячна","2022-M10",""
"Кількість померлих","Хмельницька","Місячна","2022-M11",""
"Кількість померлих","Хмельницька","Місячна","2022-M12",""
"Кількість померлих","Черкаська","Місячна","2005-M01","2231"
"Кількість померлих","Черкаська","Місячна","2005-M02","4585"
"Кількість померлих","Черкаська","Місячна","2005-M03","7129"
"Кількість померлих","Черкаська","Місячна","2005-M04","9395"
"Кількість померлих","Черкаська","Місячна","2005-M05","11628"
"Кількість померлих","Черкаська","Місячна","2005-M06","13482"
"Кількість померлих","Черкаська","Місячна","2005-M07","15317"
"Кількість померлих","Черкаська","Місячна","2005-M08","17214"
"Кількість померлих","Черкаська","Місячна","2005-M09","18902"
"Кількість померлих","Черкаська","Місячна","2005-M10","20944"
"Кількість померлих","Черкаська","Місячна","2005-M11","22986"
"Кількість померлих","Черкаська","Місячна","2005-M12","25090"
"Кількість померлих","Черкаська","Місячна","2006-M01","2476"
"Кількість померлих","Черкаська","Місячна","2006-M02","4507"
"Кількість померлих","Черкаська","Місячна","2006-M03","6588"
"Кількість померлих","Черкаська","Місячна","2006-M04","8462"
"Кількість померлих","Черкаська","Місячна","2006-M05","10685"
"Кількість померлих","Черкаська","Місячна","2006-M06","12575"
"Кількість померлих","Черкаська","Місячна","2006-M07","14389"
"Кількість померлих","Черкаська","Місячна","2006-M08","16128"
"Кількість померлих","Черкаська","Місячна","2006-M09","17936"
"Кількість померлих","Черкаська","Місячна","2006-M10","19992"
"Кількість померлих","Черкаська","Місячна","2006-M11","22060"
"Кількість померлих","Черкаська","Місячна","2006-M12","24029"
"Кількість померлих","Черкаська","Місячна","2007-M01","2202"
"Кількість померлих","Черкаська","Місячна","2007-M02","4286"
"Кількість померлих","Черкаська","Місячна","2007-M03","6628"
"Кількість померлих","Черкаська","Місячна","2007-M04","8565"
"Кількість померлих","Черкаська","Місячна","2007-M05","10724"
"Кількість померлих","Черкаська","Місячна","2007-M06","12455"
"Кількість померлих","Черкаська","Місячна","2007-M07","14293"
"Кількість померлих","Черкаська","Місячна","2007-M08","16049"
"Кількість померлих","Черкаська","Місячна","2007-M09","17714"
"Кількість померлих","Черкаська","Місячна","2007-M10","19939"
"Кількість померлих","Черкаська","Місячна","2007-M11","22055"
"Кількість померлих","Черкаська","Місячна","2007-M12","24060"
"Кількість померлих","Черкаська","Місячна","2008-M01","2445"
"Кількість померлих","Черкаська","Місячна","2008-M02","4406"
"Кількість померлих","Черкаська","Місячна","2008-M03","6407"
"Кількість померлих","Черкаська","Місячна","2008-M04","8297"
"Кількість померлих","Черкаська","Місячна","2008-M05","10391"
"Кількість померлих","Черкаська","Місячна","2008-M06","12167"
"Кількість померлих","Черкаська","Місячна","2008-M07","14038"
"Кількість померлих","Черкаська","Місячна","2008-M08","15765"
"Кількість померлих","Черкаська","Місячна","2008-M09","17590"
"Кількість померлих","Черкаська","Місячна","2008-M10","19471"
"Кількість померлих","Черкаська","Місячна","2008-M11","21338"
"Кількість померлих","Черкаська","Місячна","2008-M12","23386"
"Кількість померлих","Черкаська","Місячна","2009-M01","2188"
"Кількість померлих","Черкаська","Місячна","2009-M02","3954"
"Кількість померлих","Черкаська","Місячна","2009-M03","6019"
"Кількість померлих","Черкаська","Місячна","2009-M04","8007"
"Кількість померлих","Черкаська","Місячна","2009-M05","9828"
"Кількість померлих","Черкаська","Місячна","2009-M06","11595"
"Кількість померлих","Черкаська","Місячна","2009-M07","13316"
"Кількість померлих","Черкаська","Місячна","2009-M08","14801"
"Кількість померлих","Черкаська","Місячна","2009-M09","16492"
"Кількість померлих","Черкаська","Місячна","2009-M10","18261"
"Кількість померлих","Черкаська","Місячна","2009-M11","20019"
"Кількість померлих","Черкаська","Місячна","2009-M12","22001"
"Кількість померлих","Черкаська","Місячна","2010-M01","1956"
"Кількість померлих","Черкаська","Місячна","2010-M02","3725"
"Кількість померлих","Черкаська","Місячна","2010-M03","5679"
"Кількість померлих","Черкаська","Місячна","2010-M04","7488"
"Кількість померлих","Черкаська","Місячна","2010-M05","9230"
"Кількість померлих","Черкаська","Місячна","2010-M06","10983"
"Кількість померлих","Черкаська","Місячна","2010-M07","12736"
"Кількість померлих","Черкаська","Місячна","2010-M08","14668"
"Кількість померлих","Черкаська","Місячна","2010-M09","16420"
"Кількість померлих","Черкаська","Місячна","2010-M10","18183"
"Кількість померлих","Черкаська","Місячна","2010-M11","19975"
"Кількість померлих","Черкаська","Місячна","2010-M12","21820"
"Кількість померлих","Черкаська","Місячна","2011-M01","1796"
"Кількість померлих","Черкаська","Місячна","2011-M02","3540"
"Кількість померлих","Черкаська","Місячна","2011-M03","5535"
"Кількість померлих","Черкаська","Місячна","2011-M04","7223"
"Кількість померлих","Черкаська","Місячна","2011-M05","9001"
"Кількість померлих","Черкаська","Місячна","2011-M06","10659"
"Кількість померлих","Черкаська","Місячна","2011-M07","12360"
"Кількість померлих","Черкаська","Місячна","2011-M08","13969"
"Кількість померлих","Черкаська","Місячна","2011-M09","15546"
"Кількість померлих","Черкаська","Місячна","2011-M10","17284"
"Кількість померлих","Черкаська","Місячна","2011-M11","19132"
"Кількість померлих","Черкаська","Місячна","2011-M12","20848"
"Кількість померлих","Черкаська","Місячна","2012-M01","1780"
"Кількість померлих","Черкаська","Місячна","2012-M02","3637"
"Кількість померлих","Черкаська","Місячна","2012-M03","5474"
"Кількість померлих","Черкаська","Місячна","2012-M04","7170"
"Кількість померлих","Черкаська","Місячна","2012-M05","8948"
"Кількість померлих","Черкаська","Місячна","2012-M06","10543"
"Кількість померлих","Черкаська","Місячна","2012-M07","12274"
"Кількість померлих","Черкаська","Місячна","2012-M08","13921"
"Кількість померлих","Черкаська","Місячна","2012-M09","15408"
